epoch,reward,mean_vloss
116,-1677.0,2.3087408542633057
117,-1667.5,2.161104917526245
118,-1788.75,2.272420644760132
119,-1701.25,2.2305781841278076
120,-1848.25,2.1735568046569824
121,-1679.75,2.222827196121216
122,-1668.5,2.13590145111084
123,-1634.25,2.1964292526245117
124,-1710.25,2.14676833152771
125,-1694.5,2.2188498973846436
126,-1567.0,2.10730242729187
127,-1673.75,2.1801981925964355
128,-1686.25,2.0779805183410645
129,-1680.5,2.1110682487487793
130,-1764.25,2.0496985912323
131,-1632.75,2.048041820526123
132,-1697.25,2.069889783859253
133,-1703.25,2.082359790802002
134,-1802.25,2.0833051204681396
135,-1687.25,2.0799903869628906
136,-1768.0,2.090724468231201
137,-1839.25,2.141815662384033
138,-1709.5,2.0594422817230225
139,-1601.0,1.9429676532745361
140,-1668.25,1.9893969297409058
141,-1704.75,2.080456256866455
142,-1643.25,1.9366590976715088
143,-1736.5,1.899306058883667
144,-1624.25,1.9569871425628662
145,-1666.75,1.908573865890503
146,-1667.0,1.8950669765472412
147,-1666.25,1.8482483625411987
148,-1559.25,1.8443013429641724
149,-1757.5,1.9155259132385254
150,-1823.0,1.824150800704956
151,-1630.5,1.840786099433899
152,-1742.75,1.9328402280807495
153,-1596.75,1.7577829360961914
154,-1648.75,1.7989182472229004
155,-1604.25,1.789133906364441
156,-1608.5,1.9871265888214111
157,-1642.5,1.747013807296753
158,-1645.75,1.7164278030395508
159,-1646.0,1.783952236175537
160,-1605.5,1.7789945602416992
161,-1620.75,1.7538044452667236
162,-1692.75,1.7386571168899536
163,-1785.75,1.7670178413391113
164,-1778.75,1.782222032546997
165,-1591.75,1.7104625701904297
166,-1643.75,1.642574429512024
167,-1597.5,1.674084186553955
168,-1698.75,1.697573184967041
169,-1723.5,1.6990845203399658
170,-1699.0,1.6136207580566406
171,-1724.75,1.6263269186019897
172,-1627.75,1.608080506324768
173,-1673.0,1.6438074111938477
174,-1676.0,1.6464500427246094
175,-1737.75,1.642270803451538
176,-1629.25,1.6452052593231201
177,-1686.5,1.7747293710708618
178,-1617.0,1.5630674362182617
179,-1618.5,1.6103808879852295
180,-1700.75,1.5730094909667969
181,-1697.0,1.5019208192825317
182,-1564.75,1.484994649887085
183,-1728.75,1.4837477207183838
184,-1609.75,1.559116005897522
185,-1640.25,1.4354774951934814
186,-1657.5,1.4653366804122925
187,-1709.25,1.452536702156067
188,-1658.75,1.5163060426712036
189,-1606.5,1.470393419265747
190,-1675.75,1.4621573686599731
191,-1717.75,1.4933555126190186
192,-1723.75,1.4786648750305176
193,-1723.25,1.4399456977844238
194,-1693.0,1.4120429754257202
195,-1630.5,1.370241403579712
196,-1639.0,1.4295260906219482
197,-1616.75,1.4977588653564453
198,-1671.0,1.4036284685134888
199,-1643.75,1.3849372863769531
200,-1630.25,1.4685786962509155
201,-1748.5,1.4556612968444824
202,-1624.75,1.3337241411209106
203,-1733.5,1.414839267730713
204,-1713.0,1.3268483877182007
205,-1738.75,1.341070294380188
206,-1667.5,1.342061996459961
207,-1670.25,1.428462266921997
208,-1635.75,1.2733906507492065
209,-1671.5,1.2855757474899292
210,-1615.5,1.327230453491211
211,-1760.25,1.3343092203140259
212,-1661.0,1.2964766025543213
213,-1736.0,1.2652393579483032
214,-1721.75,1.3170963525772095
215,-1623.75,1.2269679307937622
216,-1596.25,1.3012008666992188
217,-1685.25,1.2384141683578491
218,-1593.5,1.2697093486785889
219,-1624.75,1.209794282913208
220,-1653.25,1.3368172645568848
221,-1685.0,1.2102261781692505
222,-1585.0,1.1589689254760742
223,-1617.75,1.254542350769043
224,-1610.75,1.2471915483474731
225,-1669.0,1.2782046794891357
226,-1646.0,1.2290802001953125
227,-1631.25,1.1954935789108276
228,-1618.75,1.2425940036773682
229,-1631.5,1.2300474643707275
230,-1683.5,1.1458417177200317
231,-1661.75,1.1728363037109375
232,-1724.75,1.116426706314087
233,-1593.0,1.106683611869812
234,-1721.25,1.1790430545806885
235,-1734.75,1.125180721282959
236,-1596.5,1.1408538818359375
237,-1626.25,1.2204210758209229
238,-1642.75,1.1178818941116333
239,-1719.0,1.1418075561523438
240,-1657.75,1.1098743677139282
241,-1644.0,1.0779805183410645
242,-1614.75,1.0674326419830322
243,-1734.75,1.195855975151062
244,-1712.25,0.9950051307678223
245,-1636.0,1.1651265621185303
246,-1624.75,1.0589756965637207
247,-1570.25,1.0609233379364014
248,-1632.5,1.135459303855896
249,-1795.5,1.0643390417099
250,-1660.25,1.0189626216888428
251,-1677.5,1.0669668912887573
252,-1631.75,1.0113893747329712
253,-1691.25,0.9292503595352173
254,-1756.25,0.987491250038147
255,-1705.5,1.0149427652359009
256,-1660.25,1.0579766035079956
257,-1719.5,1.0864624977111816
258,-1706.5,0.9485355615615845
259,-1723.75,0.9631486535072327
260,-1693.25,1.0058045387268066
261,-1572.0,1.0772392749786377
262,-1705.75,0.9393707513809204
263,-1707.0,0.933578372001648
264,-1691.0,0.9887083172798157
265,-1785.25,0.9368081092834473
266,-1668.25,0.9983453750610352
267,-1671.0,0.9785236120223999
268,-1597.5,0.8790368437767029
269,-1665.75,0.9147613644599915
270,-1701.0,0.9633259773254395
271,-1671.25,0.8571330308914185
272,-1676.25,0.9836282730102539
273,-1702.5,0.9815630316734314
274,-1688.75,0.8334057927131653
275,-1640.0,0.8881093263626099
276,-1807.5,0.8736679553985596
277,-1599.75,0.8674681186676025
278,-1635.0,0.8409246206283569
279,-1678.0,0.9858886003494263
280,-1745.25,0.8443366885185242
281,-1716.5,0.9968392252922058
282,-1692.0,0.8698365688323975
283,-1607.5,0.8283371925354004
284,-1621.75,0.8601723909378052
285,-1631.25,0.7646839022636414
286,-1676.0,0.9353933334350586
287,-1730.75,0.8480706214904785
288,-1735.25,0.9247478246688843
289,-1684.25,0.8172861933708191
290,-1721.25,0.7844022512435913
291,-1687.5,0.8693515062332153
292,-1676.75,0.8619269132614136
293,-1653.75,0.7687206864356995
294,-1622.0,0.7760346531867981
295,-1682.0,0.7518846392631531
296,-1700.75,0.7439923286437988
297,-1631.5,0.8231043219566345
298,-1721.0,0.959775447845459
299,-1570.25,0.7852969169616699
300,-1609.25,0.7492462396621704
301,-1617.5,0.771994948387146
302,-1649.75,0.7485792636871338
303,-1573.75,0.7315554618835449
304,-1624.5,0.8728586435317993
305,-1673.75,0.692670464515686
306,-1640.75,0.7543710470199585
307,-1800.75,0.715477466583252
308,-1643.25,0.6579990983009338
309,-1672.0,0.7523826360702515
310,-1594.5,0.7498020529747009
311,-1640.0,0.7760942578315735
312,-1737.75,0.6301209926605225
313,-1777.75,0.6525834202766418
314,-1755.25,0.7840943932533264
315,-1677.25,0.7101152539253235
316,-1824.0,0.8650351762771606
317,-1705.25,0.6338439583778381
318,-1604.25,0.6578031778335571
319,-1637.25,0.6466327905654907
320,-1764.0,0.6827265620231628
321,-1693.75,0.7044318914413452
322,-1604.5,0.7005913257598877
323,-1764.0,0.7301511764526367
324,-1642.25,0.6194019317626953
325,-1599.75,0.6219371557235718
326,-1706.75,0.5692852735519409
327,-1717.75,0.7417148351669312
328,-1599.0,0.5904275178909302
329,-1690.75,0.595914900302887
330,-1654.5,0.6546320915222168
331,-1754.0,0.6564750671386719
332,-1590.25,0.7471662759780884
333,-1659.0,0.7186211347579956
334,-1621.0,0.5770853161811829
335,-1690.25,0.6114019155502319
336,-1732.0,0.7255846261978149
337,-1646.5,0.5792515277862549
338,-1737.75,0.6155357956886292
339,-1657.5,0.6062934398651123
340,-1681.0,0.6039218902587891
341,-1620.75,0.6264173984527588
342,-1720.5,0.5171880722045898
343,-1590.0,0.5570263266563416
344,-1702.0,0.59746253490448
345,-1567.0,0.6266787052154541
346,-1596.75,0.6191178560256958
347,-1634.75,0.6809191703796387
348,-1554.5,0.5150224566459656
349,-1700.5,0.5927811861038208
350,-1665.5,0.5868978500366211
351,-1760.25,0.5281241536140442
352,-1574.0,0.48171570897102356
353,-1644.75,0.49694642424583435
354,-1603.25,0.6492139101028442
355,-1677.5,0.6454256772994995
356,-1670.75,0.611772894859314
357,-1680.5,0.5462751984596252
358,-1704.0,0.6023993492126465
359,-1695.5,0.5827540755271912
360,-1728.25,0.5399531722068787
361,-1704.0,0.8489004373550415
362,-1557.5,0.6110514998435974
363,-1702.75,0.4870954751968384
364,-1738.25,0.5112971067428589
365,-1626.0,0.4429490268230438
366,-1735.0,0.5688944458961487
367,-1710.0,0.5074286460876465
368,-1734.0,0.5482110381126404
369,-1695.5,0.5084268450737
370,-1671.25,0.4807056486606598
371,-1762.75,0.4834582805633545
372,-1746.5,0.5265873074531555
373,-1673.5,0.48329758644104004
374,-1650.75,0.4577348828315735
375,-1669.25,0.43800801038742065
376,-1689.75,0.5174186825752258
377,-1704.5,0.4925785958766937
378,-1646.25,0.5564250349998474
379,-1708.0,0.618474006652832
380,-1612.25,0.551490068435669
381,-1799.0,0.4660230875015259
382,-1612.75,0.5921444296836853
383,-1719.25,0.5837541222572327
384,-1613.0,0.43576309084892273
385,-1675.75,0.5864397883415222
386,-1617.25,0.49372079968452454
387,-1642.75,0.46464645862579346
388,-1719.75,0.5122224688529968
389,-1682.75,0.5340818166732788
390,-1646.0,0.457675576210022
391,-1676.25,0.583387017250061
392,-1644.75,0.6386688351631165
393,-1711.0,0.5228458642959595
394,-1591.5,0.3701883554458618
395,-1665.25,0.4639912545681
396,-1592.5,0.39478495717048645
397,-1674.25,0.4565618634223938
398,-1663.0,0.5257472991943359
399,-1739.5,0.4341466426849365
400,-1632.5,0.4732561707496643
401,-1731.25,0.4939044415950775
402,-1653.5,0.4709284007549286
403,-1625.25,0.5605607032775879
404,-1645.0,0.4600415825843811
405,-1718.75,0.47740447521209717
406,-1692.0,0.49753010272979736
407,-1560.25,0.3666324317455292
408,-1719.25,0.41494977474212646
409,-1733.0,0.6192981600761414
410,-1799.25,0.5165004730224609
411,-1644.5,0.4909059703350067
412,-1690.5,0.38927316665649414
413,-1655.5,0.4003029465675354
414,-1555.75,0.4150928556919098
415,-1664.5,0.4323804974555969
416,-1558.0,0.3530367612838745
417,-1602.75,0.3642074465751648
418,-1626.5,0.5922799706459045
419,-1582.0,0.36832720041275024
420,-1699.25,0.4453921318054199
421,-1659.0,0.444866418838501
422,-1562.25,0.36919623613357544
423,-1712.75,0.41416752338409424
424,-1541.0,0.45969387888908386
425,-1741.5,0.4360635280609131
426,-1782.25,0.5479536056518555
427,-1705.75,0.5458292961120605
428,-1649.75,0.38314956426620483
429,-1853.5,0.41147154569625854
430,-1640.75,0.5257445573806763
431,-1670.25,0.3646848201751709
432,-1657.5,0.40835076570510864
433,-1710.0,0.38051584362983704
434,-1695.0,0.6175719499588013
435,-1643.0,0.322609007358551
436,-1666.5,0.3440663516521454
437,-1680.75,0.408886581659317
438,-1643.75,0.3342556655406952
439,-1721.0,0.31490838527679443
440,-1648.0,0.4453105032444
441,-1635.5,0.37193459272384644
442,-1728.75,0.3837660551071167
443,-1583.5,0.3475189805030823
444,-1668.25,0.3402966260910034
445,-1586.5,0.3590241074562073
446,-1566.0,0.42508479952812195
447,-1584.75,0.5049028396606445
448,-1581.5,0.3836909234523773
449,-1641.75,0.3673381805419922
450,-1540.25,0.3403420150279999
451,-1646.0,0.3246402144432068
452,-1630.75,0.41453272104263306
453,-1596.25,0.39291179180145264
454,-1692.0,0.2991276681423187
455,-1764.5,0.5012682676315308
456,-1655.0,0.4224761724472046
457,-1639.0,0.2623395025730133
458,-1696.5,0.36460626125335693
459,-1585.0,0.31856539845466614
460,-1689.5,0.3927452564239502
461,-1711.0,0.336093544960022
462,-1618.75,0.3762248754501343
463,-1755.75,0.5273882150650024
464,-1593.75,0.44568556547164917
465,-1723.0,0.4041910171508789
466,-1610.0,0.316490113735199
467,-1630.75,0.34068191051483154
468,-1688.0,0.34160953760147095
469,-1608.5,0.3161366283893585
470,-1733.25,0.51253342628479
471,-1660.75,0.3945555090904236
472,-1628.75,0.38775795698165894
473,-1619.5,0.400070458650589
474,-1734.75,0.3745950758457184
475,-1740.25,0.2934918999671936
476,-1693.75,0.33981120586395264
477,-1716.0,0.3520909547805786
478,-1631.25,0.3408774435520172
479,-1651.75,0.4849337339401245
480,-1671.25,0.3854936957359314
481,-1717.5,0.33755844831466675
482,-1576.25,0.35697656869888306
483,-1670.25,0.3932955861091614
484,-1648.75,0.5489310026168823
485,-1705.75,0.310472309589386
486,-1640.75,0.37919557094573975
487,-1576.75,0.25527748465538025
488,-1625.0,0.32858359813690186
489,-1656.5,0.34787797927856445
490,-1542.25,0.3979243040084839
491,-1707.75,0.4281279742717743
492,-1618.25,0.36088258028030396
493,-1753.0,0.29461896419525146
494,-1634.0,0.3866523504257202
495,-1663.75,0.33535999059677124
496,-1640.5,0.3178822994232178
497,-1722.25,0.2841404378414154
498,-1630.25,0.24428686499595642
499,-1696.25,0.28473541140556335
500,-1715.5,0.3678142726421356
501,-1595.5,0.279321551322937
502,-1675.0,0.3387809991836548
503,-1616.5,0.2547357976436615
504,-1673.75,0.312808096408844
505,-1652.0,0.34894803166389465
506,-1657.5,0.23592102527618408
507,-1603.25,0.34755557775497437
508,-1712.75,0.29499709606170654
509,-1676.0,0.30150148272514343
510,-1636.0,0.36196672916412354
511,-1623.5,0.2819712460041046
512,-1619.5,0.4108794331550598
513,-1771.25,0.29880085587501526
514,-1619.75,0.27090033888816833
515,-1601.25,0.2426108866930008
516,-1656.5,0.4117356836795807
517,-1661.75,0.45494043827056885
518,-1638.5,0.36045536398887634
519,-1759.0,0.27272170782089233
520,-1707.75,0.31996309757232666
521,-1694.25,0.26603564620018005
522,-1752.75,0.2630186676979065
523,-1634.25,0.4227241277694702
524,-1713.5,0.2513353228569031
525,-1722.75,0.2896761894226074
526,-1724.5,0.2702229619026184
527,-1659.75,0.3198620676994324
528,-1747.0,0.30124637484550476
529,-1667.75,0.3864970803260803
530,-1679.0,0.3732537031173706
531,-1639.0,0.3697430491447449
532,-1594.25,0.317766398191452
533,-1724.25,0.36396902799606323
534,-1573.5,0.2133951485157013
535,-1694.75,0.3364204168319702
536,-1588.75,0.23362800478935242
537,-1737.25,0.3668632507324219
538,-1621.25,0.2621172368526459
539,-1655.75,0.31578487157821655
540,-1673.5,0.38612207770347595
541,-1687.5,0.2787674069404602
542,-1676.75,0.26849377155303955
543,-1678.5,0.3463718593120575
544,-1630.0,0.44750672578811646
545,-1741.75,0.23964077234268188
546,-1605.0,0.3659678101539612
547,-1614.5,0.35414525866508484
548,-1589.75,0.2857697904109955
549,-1686.0,0.3055090308189392
550,-1776.5,0.3765871226787567
551,-1719.25,0.2608180046081543
552,-1661.5,0.30884474515914917
553,-1687.25,0.31782761216163635
554,-1721.25,0.34692835807800293
555,-1741.75,0.41928863525390625
556,-1547.25,0.2556871771812439
557,-1738.5,0.23618429899215698
558,-1686.5,0.33093374967575073
559,-1680.0,0.2801043689250946
560,-1674.25,0.22982895374298096
561,-1685.75,0.2641262412071228
562,-1622.0,0.3883458971977234
563,-1602.0,0.31550097465515137
564,-1614.0,0.20975470542907715
565,-1589.0,0.31516319513320923
566,-1628.75,0.3008158504962921
567,-1649.5,0.26967692375183105
568,-1639.25,0.30313462018966675
569,-1637.5,0.2642536163330078
570,-1656.25,0.1792488992214203
571,-1615.25,0.4879995584487915
572,-1610.75,0.3482661247253418
573,-1604.0,0.5521559119224548
574,-1696.25,0.2939521074295044
575,-1597.0,0.2881491780281067
576,-1523.5,0.22923138737678528
577,-1729.75,0.29057955741882324
578,-1579.75,0.26138633489608765
579,-1681.0,0.2210451364517212
580,-1627.0,0.348606675863266
581,-1614.75,0.4002073109149933
582,-1539.75,0.23674002289772034
583,-1561.25,0.20862820744514465
584,-1683.5,0.2715298533439636
585,-1629.5,0.18381066620349884
586,-1639.25,0.2928614020347595
587,-1650.0,0.3797684907913208
588,-1691.75,0.27467748522758484
589,-1687.75,0.2938181757926941
590,-1584.5,0.5329927206039429
591,-1664.0,0.2146470546722412
592,-1650.75,0.21220698952674866
593,-1742.5,0.2708730399608612
594,-1638.25,0.37968015670776367
595,-1658.0,0.22198504209518433
596,-1621.25,0.35216397047042847
597,-1695.0,0.29963213205337524
598,-1662.5,0.33706510066986084
599,-1696.25,0.29751843214035034
600,-1638.75,0.3532543182373047
601,-1508.0,0.32487475872039795
602,-1682.5,0.1934351772069931
603,-1726.75,0.3064490556716919
604,-1580.0,0.21179938316345215
605,-1634.75,0.20976191759109497
606,-1665.25,0.1976424753665924
607,-1527.5,0.21952180564403534
608,-1640.5,0.2809945344924927
609,-1627.5,0.19727849960327148
610,-1630.25,0.2856687307357788
611,-1541.75,0.30189836025238037
612,-1567.25,0.30325740575790405
613,-1660.5,0.3876649737358093
614,-1653.5,0.29086777567863464
615,-1687.75,0.2633556127548218
616,-1598.5,0.26024365425109863
617,-1670.25,0.23172414302825928
618,-1708.0,0.2216852605342865
619,-1644.0,0.2972613275051117
620,-1604.0,0.37346285581588745
621,-1595.25,0.27224889397621155
622,-1580.25,0.28434643149375916
623,-1631.5,0.22123044729232788
624,-1725.5,0.21157389879226685
625,-1697.25,0.27802610397338867
626,-1635.25,0.20653373003005981
627,-1615.5,0.29876643419265747
628,-1667.5,0.25004494190216064
629,-1748.0,0.7063043117523193
630,-1700.75,0.3258877694606781
631,-1609.0,0.2248777449131012
632,-1597.0,0.25750023126602173
633,-1666.25,0.31910818815231323
634,-1774.0,0.178750142455101
635,-1618.5,0.24965694546699524
636,-1640.5,0.25056204199790955
637,-1595.5,0.30001360177993774
638,-1602.25,0.2798985242843628
639,-1611.5,0.2511826455593109
640,-1556.75,0.38168349862098694
641,-1587.25,0.34587687253952026
642,-1570.25,0.29466038942337036
643,-1636.0,0.23642174899578094
644,-1611.0,0.251230925321579
645,-1679.25,0.20937277376651764
646,-1655.75,0.21183866262435913
647,-1576.75,0.2406911849975586
648,-1651.0,0.18461905419826508
649,-1718.5,0.3482106924057007
650,-1679.5,0.26227548718452454
651,-1630.75,0.3021399974822998
652,-1680.75,0.26687705516815186
653,-1593.0,0.3081076443195343
654,-1682.75,0.20839914679527283
655,-1693.0,0.2853591740131378
656,-1718.75,0.2866043746471405
657,-1640.25,0.2519069314002991
658,-1672.5,0.2733116149902344
659,-1617.25,0.2070298194885254
660,-1656.25,0.37446776032447815
661,-1627.5,0.2987644076347351
662,-1580.5,0.34808194637298584
663,-1589.25,0.22475163638591766
664,-1649.0,0.25223618745803833
665,-1693.5,0.3286122679710388
666,-1727.75,0.20863129198551178
667,-1659.75,0.25077056884765625
668,-1628.0,0.18443745374679565
669,-1652.25,0.26949238777160645
670,-1740.25,0.2224108874797821
671,-1620.75,0.18548673391342163
672,-1609.25,0.38182753324508667
673,-1619.5,0.32277026772499084
674,-1603.0,0.21790406107902527
675,-1639.75,0.30493879318237305
676,-1653.75,0.255582332611084
677,-1597.5,0.2918723523616791
678,-1653.0,0.2661949694156647
679,-1610.5,0.2699238359928131
680,-1619.0,0.2754819393157959
681,-1590.75,0.2674616277217865
682,-1590.5,0.18895462155342102
683,-1686.75,0.2052614986896515
684,-1764.5,0.3463570773601532
685,-1603.5,0.2536903917789459
686,-1549.0,0.26246514916419983
687,-1652.75,0.23114196956157684
688,-1737.25,0.2905767560005188
689,-1576.5,0.21205687522888184
690,-1614.75,0.3014674484729767
691,-1659.75,0.2417287528514862
692,-1623.5,0.1887749433517456
693,-1592.0,0.21104878187179565
694,-1596.75,0.35614651441574097
695,-1642.0,0.36840394139289856
696,-1623.75,0.18742701411247253
697,-1589.0,0.2884131669998169
698,-1564.5,0.23175115883350372
699,-1669.75,0.34607604146003723
700,-1627.25,0.21933862566947937
701,-1657.75,0.21305213868618011
702,-1672.0,0.17590387165546417
703,-1567.75,0.3113747835159302
704,-1678.5,0.2609453499317169
705,-1577.5,0.33921006321907043
706,-1701.75,0.19537276029586792
707,-1662.25,0.12444975972175598
708,-1588.25,0.21056979894638062
709,-1734.25,0.1872820109128952
710,-1620.75,0.15744583308696747
711,-1561.25,0.27540722489356995
712,-1756.25,0.41278791427612305
713,-1675.0,0.23458434641361237
714,-1673.25,0.3547515273094177
715,-1665.0,0.21956807374954224
716,-1625.25,0.1725776195526123
717,-1591.0,0.2031714767217636
718,-1658.25,0.23340079188346863
719,-1594.0,0.1696675419807434
720,-1695.75,0.29753032326698303
721,-1636.75,0.3050268888473511
722,-1699.5,0.2569245994091034
723,-1702.25,0.44383880496025085
724,-1587.75,0.31688448786735535
725,-1602.75,0.18716704845428467
726,-1630.25,0.18713203072547913
727,-1746.75,0.23312309384346008
728,-1541.75,0.23264679312705994
729,-1551.25,0.2998570501804352
730,-1610.75,0.2514230012893677
731,-1563.25,0.212310791015625
732,-1558.75,0.36732080578804016
733,-1513.75,0.16228298842906952
734,-1611.5,0.24863141775131226
735,-1718.5,0.2603819966316223
736,-1525.25,0.37794581055641174
737,-1643.0,0.3340626358985901
738,-1754.25,0.3188762068748474
739,-1603.75,0.20738835632801056
740,-1544.25,0.28891807794570923
741,-1652.5,0.2034757137298584
742,-1639.25,0.3379333019256592
743,-1653.0,0.2177652269601822
744,-1546.25,0.16748012602329254
745,-1635.5,0.2695543169975281
746,-1643.25,0.3232690393924713
747,-1633.25,0.14188241958618164
748,-1702.25,0.301519513130188
749,-1601.0,0.22004911303520203
750,-1676.25,0.23662728071212769
751,-1541.75,0.24050375819206238
752,-1571.5,0.34987175464630127
753,-1581.75,0.18399903178215027
754,-1773.25,0.1532004177570343
755,-1658.0,0.2387777417898178
756,-1657.0,0.19976447522640228
757,-1656.25,0.3920051157474518
758,-1700.0,0.3399761915206909
759,-1686.75,0.22827011346817017
760,-1698.25,0.391938179731369
761,-1664.25,0.21477586030960083
762,-1690.25,0.25273042917251587
763,-1581.25,0.34131839871406555
764,-1661.0,0.22009368240833282
765,-1625.25,0.20392195880413055
766,-1600.0,0.27333521842956543
767,-1632.5,0.16728949546813965
768,-1657.25,0.2746410667896271
769,-1683.0,0.18184305727481842
770,-1688.25,0.3695804178714752
771,-1474.5,0.24199892580509186
772,-1558.25,0.34631556272506714
773,-1632.5,0.1602543443441391
774,-1670.0,0.29427438974380493
775,-1664.25,0.3959420919418335
776,-1683.0,0.22137849032878876
777,-1660.25,0.28900954127311707
778,-1582.5,0.261557936668396
779,-1618.75,0.3336382508277893
780,-1730.75,0.2526833415031433
781,-1621.75,0.14800035953521729
782,-1766.25,0.2365167737007141
783,-1781.5,0.2801515758037567
784,-1701.5,0.28062164783477783
785,-1738.25,0.1570921093225479
786,-1645.0,0.1734132319688797
787,-1641.25,0.2078486979007721
788,-1662.5,0.19540084898471832
789,-1704.75,0.2950625717639923
790,-1668.75,0.30588603019714355
791,-1584.0,0.17810001969337463
792,-1578.25,0.354480117559433
793,-1745.75,0.25012680888175964
794,-1640.0,0.32518285512924194
795,-1604.0,0.14879962801933289
796,-1607.0,0.1777295470237732
797,-1584.75,0.2332438975572586
798,-1590.0,0.21741892397403717
799,-1716.25,0.3603988587856293
800,-1601.5,0.20977963507175446
801,-1665.0,0.20564311742782593
802,-1567.25,0.18077950179576874
803,-1610.0,0.2326146811246872
804,-1667.25,0.20552775263786316
805,-1527.75,0.23062095046043396
806,-1591.0,0.2553943693637848
807,-1679.0,0.32598721981048584
808,-1671.25,0.2013927400112152
809,-1668.75,0.3322281539440155
810,-1655.25,0.2186759114265442
811,-1731.0,0.30631011724472046
812,-1588.25,0.27305495738983154
813,-1548.75,0.2077944576740265
814,-1663.25,0.22727076709270477
815,-1653.0,0.3485151529312134
816,-1613.5,0.19192828238010406
817,-1670.5,0.3300984501838684
818,-1659.0,0.261140912771225
819,-1599.25,0.21365468204021454
820,-1621.5,0.14382949471473694
821,-1592.25,0.25674548745155334
822,-1614.75,0.26637697219848633
823,-1572.75,0.21363039314746857
824,-1640.0,0.15797558426856995
825,-1639.0,0.4251217246055603
826,-1684.5,0.2218884974718094
827,-1621.0,0.29433906078338623
828,-1715.5,0.655182421207428
829,-1611.75,0.20591677725315094
